date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:25	10483/10483	---MCZ	200	added ('OK')	text/css	etag:W/%22b077bf1ccbb7e1b3ae69b40fea72342d%22	https://userapp.zyrosite.com/v79/css/chunk-9b69f91e.5967fda5.css	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/css/chunk-9b69f91e.5967fda5.css	(from https://napchaivietthai.com/)
16:31:25	1548/1548	---MCZ	200	added ('OK')	text/css	etag:W/%22779b66a02bbdbe731104460990d504a7%22	https://userapp.zyrosite.com/v79/css/chunk-a17269f2.1e0ef33a.css	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/css/chunk-a17269f2.1e0ef33a.css	(from https://napchaivietthai.com/)
16:31:25	2652/2652	---MCZ	200	added ('OK')	text/css	etag:W/%2291bc89776126dd5c57570148acc6d336%22	https://userapp.zyrosite.com/v79/css/chunk-c30a2264.1482288e.css	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/css/chunk-c30a2264.1482288e.css	(from https://napchaivietthai.com/)
16:31:26	2572/2572	---MCZ	200	added ('OK')	text/css	etag:W/%22779c24530219325d74493e03882d55af%22	https://userapp.zyrosite.com/v79/css/chunk-cc96683a.fde06246.css	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/css/chunk-cc96683a.fde06246.css	(from https://napchaivietthai.com/)
16:31:26	2992/2992	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e70c94db79a77312abf6892156deb422%22	https://userapp.zyrosite.com/v79/js/chunk-08a5488b.1486062d.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-08a5488b.1486062d.js	(from https://napchaivietthai.com/)
16:31:26	7868/7868	---MCZ	200	added ('OK')	application/javascript	etag:W/%2209dff0e7e49c8bc54eeb9524a6c723f6%22	https://userapp.zyrosite.com/v79/js/chunk-15bc52b0.f896b3d9.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-15bc52b0.f896b3d9.js	(from https://napchaivietthai.com/)
16:31:26	8137/8137	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a43fe515886f4e6f7908b6223007eb4b%22	https://userapp.zyrosite.com/v79/js/chunk-2d0b64de.1259fd5d.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-2d0b64de.1259fd5d.js	(from https://napchaivietthai.com/)
16:31:27	3811/3811	---MCZ	200	added ('OK')	application/javascript	etag:W/%22201f0509af04a784accab994477b78bd%22	https://userapp.zyrosite.com/v79/js/chunk-2d636fe3.50054cad.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-2d636fe3.50054cad.js	(from https://napchaivietthai.com/)
16:31:27	709/709	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fea75db7cc844259a0ab773391ac335f%22	https://userapp.zyrosite.com/v79/js/chunk-3215c7f5.35f61698.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-3215c7f5.35f61698.js	(from https://napchaivietthai.com/)
16:31:28	7535/7535	---MCZ	200	added ('OK')	application/javascript	etag:W/%223116b4e53f7824d526f5c15082343929%22	https://userapp.zyrosite.com/v79/js/chunk-344eddb0.b139bcba.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-344eddb0.b139bcba.js	(from https://napchaivietthai.com/)
16:31:28	8239/8239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ede96d96cd925ac532c302cb1554ece5%22	https://userapp.zyrosite.com/v79/js/chunk-3f9a7eae.841fb078.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-3f9a7eae.841fb078.js	(from https://napchaivietthai.com/)
16:31:28	5967/5967	---MCZ	200	added ('OK')	application/javascript	etag:W/%223d88cc017747df75920d2b69dafd2fc3%22	https://userapp.zyrosite.com/v79/js/chunk-4a39c8e0.922deb5f.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-4a39c8e0.922deb5f.js	(from https://napchaivietthai.com/)
16:31:28	7090/7090	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218122f673d044fd52528b691326159ce%22	https://userapp.zyrosite.com/v79/js/chunk-4ac1ad79.795c477d.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-4ac1ad79.795c477d.js	(from https://napchaivietthai.com/)
16:31:28	3232/3232	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b814d6d6052c6cf1290f492b36386721%22	https://userapp.zyrosite.com/v79/js/chunk-50ddaf3e.b4f39911.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-50ddaf3e.b4f39911.js	(from https://napchaivietthai.com/)
16:31:28	3120/3120	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256864d93b177bf9ac88a1f7f0a25ac73%22	https://userapp.zyrosite.com/v79/js/chunk-58f50bde.923cb310.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-58f50bde.923cb310.js	(from https://napchaivietthai.com/)
16:31:29	4537/4537	---MCZ	200	added ('OK')	application/javascript	etag:W/%22039600fa3a2915eec6968236d24125fa%22	https://userapp.zyrosite.com/v79/js/chunk-594072f4.c14e2461.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-594072f4.c14e2461.js	(from https://napchaivietthai.com/)
16:31:29	2421/2421	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c495bbb94505b980eaaca6d654d96162%22	https://userapp.zyrosite.com/v79/js/chunk-59f77eb4.0e0d4702.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-59f77eb4.0e0d4702.js	(from https://napchaivietthai.com/)
16:31:29	1461/1461	---MCZ	200	added ('OK')	application/javascript	etag:W/%227ee76b6583de0802d29c7ae85e201d80%22	https://userapp.zyrosite.com/v79/js/chunk-5affa70a.d33c895d.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-5affa70a.d33c895d.js	(from https://napchaivietthai.com/)
16:31:30	12289/12289	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f5f2a15182efe68b40d1a4af0ff4bb0c%22	https://userapp.zyrosite.com/v79/js/chunk-73fb698d.7d1213b9.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-73fb698d.7d1213b9.js	(from https://napchaivietthai.com/)
16:31:30	2959/2959	---MCZ	200	added ('OK')	application/javascript	etag:W/%229e5afcb80c618e7b5e98ab3c596fc49e%22	https://userapp.zyrosite.com/v79/js/chunk-74331a3d.05951766.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-74331a3d.05951766.js	(from https://napchaivietthai.com/)
16:31:30	3560/3560	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b6db4ea2f8cc0b05cdb7ef7d8f7513b%22	https://userapp.zyrosite.com/v79/js/chunk-9a51ac7a.dd33a720.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-9a51ac7a.dd33a720.js	(from https://napchaivietthai.com/)
16:31:30	12644/12644	---MCZ	200	added ('OK')	application/javascript	etag:W/%2250467cf82a39551a693a060eddad521b%22	https://userapp.zyrosite.com/v79/js/chunk-9b69f91e.4bca2281.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-9b69f91e.4bca2281.js	(from https://napchaivietthai.com/)
16:31:31	2184/2184	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573a6c4ddee24498fd400bb0a07fe85b%22	https://userapp.zyrosite.com/v79/js/chunk-a17269f2.98a060da.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-a17269f2.98a060da.js	(from https://napchaivietthai.com/)
16:31:31	5158/5158	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d6cf046f03fde95d71c97cda416160%22	https://userapp.zyrosite.com/v79/js/chunk-c30a2264.bdf43db3.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-c30a2264.bdf43db3.js	(from https://napchaivietthai.com/)
